AVRO-2606,2019-10-27,[30],31,31
AVRO-2604,2019-10-23,[30],30,31
AVRO-2600,2019-10-18,[29;30],32,31
AVRO-2595,2019-10-14,,31,31
AVRO-2593,2019-10-12,[30],31,31
AVRO-2592,2019-10-12,[30],31,31
AVRO-2590,2019-10-10,,31,31
AVRO-2580,2019-10-06,[30],31,31
AVRO-2579,2019-10-06,,32,31
AVRO-2578,2019-09-30,,31,31
AVRO-2577,2019-09-29,,31,31
AVRO-2576,2019-09-29,,31,31
AVRO-2571,2019-09-25,[29],33,31
AVRO-2566,2019-09-19,,32,31
AVRO-2564,2019-09-17,,31,31
AVRO-2561,2019-09-14,,31,31
AVRO-2559,2019-09-12,,32,31
AVRO-2558,2019-09-12,,32,31
AVRO-2557,2019-09-12,,31,31
AVRO-2554,2019-09-09,,32,31
AVRO-2550,2019-09-06,,,31
AVRO-2548,2019-09-05,[29],31,31
AVRO-2523,2019-08-25,,32,30
AVRO-2522,2019-08-24,[29],31,30
AVRO-2519,2019-08-23,[29],33,30
AVRO-2517,2019-08-21,[29],30,30
AVRO-2516,2019-08-21,,30,30
AVRO-2503,2019-08-11,,32,30
AVRO-2500,2019-08-06,[29],30,30
AVRO-2499,2019-08-05,,32,30
AVRO-2498,2019-08-05,,,30
AVRO-2493,2019-07-31,[29],32,30
AVRO-2491,2019-07-30,[29],30,30
AVRO-2489,2019-07-30,[29],30,30
AVRO-2486,2019-07-26,[26;27;29;28],32,30
AVRO-2483,2019-07-25,,31,30
AVRO-2471,2019-07-12,[29],34,30
AVRO-2470,2019-07-09,[29],,30
AVRO-2468,2019-07-07,,31,30
AVRO-2466,2019-07-06,,31,30
AVRO-2465,2019-07-05,,30,30
AVRO-2450,2019-06-25,[29],30,30
AVRO-2448,2019-06-25,,30,30
AVRO-2444,2019-06-23,,31,30
AVRO-2443,2019-06-22,,32,30
AVRO-2442,2019-06-22,[29],30,30
AVRO-2438,2019-06-21,[29;28],32,30
AVRO-2433,2019-06-20,,32,30
AVRO-2432,2019-06-19,[29],32,30
AVRO-2431,2019-06-19,,31,30
AVRO-2429,2019-06-19,[29],31,30
AVRO-2415,2019-06-06,[29],30,30
AVRO-2408,2019-05-27,,31,30
AVRO-2400,2019-05-17,,30,30
AVRO-2396,2019-05-13,[29],30,29
AVRO-2394,2019-05-11,,32,29
AVRO-2392,2019-05-10,[28],30,29
AVRO-2386,2019-05-03,[29],29,29
AVRO-2383,2019-04-28,[29],29,29
AVRO-2382,2019-04-27,[28;32;30],35,29
AVRO-2381,2019-04-26,[29],29,29
AVRO-2360,2019-03-27,[29],29,29
AVRO-2306,2019-01-23,[28],29,29
AVRO-2302,2019-01-18,[28],29,29
AVRO-2301,2019-01-12,,30,29
AVRO-2298,2019-01-07,[28],31,29
AVRO-2286,2018-12-19,[28],29,29
AVRO-2280,2018-12-03,,29,29
AVRO-2278,2018-11-27,[28;31],32,29
AVRO-2276,2018-11-27,[29],29,29
AVRO-2256,2018-11-09,[29],29,29
AVRO-2244,2018-10-17,,29,29
AVRO-2240,2018-10-08,[28],29,29
AVRO-2230,2018-09-27,,,29
AVRO-2226,2018-09-14,[28],,29
AVRO-2222,2018-09-12,[26;27;28;32],29,29
AVRO-2220,2018-09-11,,29,29
AVRO-2217,2018-08-22,[28],29,29
AVRO-2216,2018-08-22,[29],29,29
AVRO-2213,2018-08-20,[28],29,29
AVRO-2212,2018-08-20,[28],28,29
AVRO-2209,2018-08-12,[28],29,29
AVRO-2208,2018-08-09,[28],29,29
AVRO-2207,2018-08-06,[28],29,29
AVRO-2202,2018-07-26,[28],29,29
AVRO-2196,2018-06-29,[29],29,29
AVRO-2189,2018-06-13,,29,29
AVRO-2186,2018-06-05,[28],29,29
AVRO-2184,2018-06-01,,29,29
AVRO-2183,2018-05-30,,29,29
AVRO-2182,2018-05-29,[28],29,29
AVRO-2181,2018-05-28,[28],29,29
AVRO-2179,2018-05-17,[28],29,29
AVRO-2174,2018-05-04,[28],32,29
AVRO-2157,2018-03-09,[27;28],29,29
AVRO-2144,2018-02-13,[28],29,29
AVRO-2131,2018-01-17,[27],29,29
AVRO-2122,2018-01-03,[28],29,29
AVRO-2120,2017-12-18,[28],29,29
AVRO-2118,2017-12-13,,29,29
AVRO-2096,2017-10-16,[26],35,29
AVRO-2081,2017-09-25,[28],29,29
AVRO-2080,2017-09-20,[28],29,29
AVRO-2072,2017-08-30,[25;27],29,29
AVRO-2066,2017-08-14,,29,29
AVRO-2065,2017-08-14,[28],29,29
AVRO-2063,2017-08-04,[28],29,29
AVRO-2060,2017-08-01,[28],28,29
AVRO-2058,2017-07-27,[28],29,29
AVRO-2051,2017-07-17,[28],29,29
AVRO-2035,2017-05-17,[27],29,29
AVRO-2034,2017-05-11,[27],29,28
AVRO-2033,2017-05-10,[25],29,28
AVRO-2027,2017-04-22,[27],,28
AVRO-2025,2017-04-14,[28],28,28
AVRO-2018,2017-04-07,[28],28,28
AVRO-2012,2017-03-26,[25],29,28
AVRO-2010,2017-03-18,,29,28
AVRO-2004,2017-03-03,[27],29,28
AVRO-1997,2017-02-06,[27;28],29,28
AVRO-1996,2017-01-30,,29,28
AVRO-1995,2017-01-30,,,28
AVRO-1994,2017-01-30,,,28
AVRO-1990,2017-01-28,[29],29,28
AVRO-1989,2017-01-28,[29],29,28
AVRO-1988,2017-01-25,[32],29,28
AVRO-1987,2017-01-24,[27],28,28
AVRO-1985,2017-01-18,[27],29,28
AVRO-1981,2017-01-11,[28],29,28
AVRO-1972,2016-12-22,[27],29,28
AVRO-1970,2016-12-19,[27],29,28
AVRO-1967,2016-12-01,,29,28
AVRO-1966,2016-11-30,[27],29,28
AVRO-1965,2016-11-30,[27],35,28
AVRO-1957,2016-11-10,[27],29,28
AVRO-1955,2016-11-09,,29,28
AVRO-1954,2016-11-07,[27;29],29,28
AVRO-1951,2016-11-05,[28],28,28
AVRO-1947,2016-11-03,[27],29,28
AVRO-1946,2016-11-02,[29],29,28
AVRO-1944,2016-10-26,,,28
AVRO-1943,2016-10-26,[27],29,28
AVRO-1937,2016-10-21,[27],,28
AVRO-1931,2016-10-07,[25;27],29,28
AVRO-1930,2016-10-05,[27],,28
AVRO-1929,2016-10-04,[25;26;27;29],29,28
AVRO-1923,2016-09-22,,,28
AVRO-1921,2016-09-19,,29,28
AVRO-1914,2016-09-14,,,28
AVRO-1912,2016-09-09,,28,28
AVRO-1908,2016-09-04,,29,28
AVRO-1906,2016-08-31,,29,28
AVRO-1904,2016-08-31,,29,28
AVRO-1902,2016-08-30,,29,28
AVRO-1901,2016-08-23,[25;27;29],29,28
AVRO-1900,2016-08-21,[29],28,28
AVRO-1898,2016-08-16,[27],,28
AVRO-1897,2016-08-08,[27],28,28
AVRO-1893,2016-08-03,,,28
AVRO-1891,2016-08-02,[27],30,28
AVRO-1889,2016-07-25,,29,28
AVRO-1888,2016-07-24,,28,28
AVRO-1883,2016-07-17,[27],29,28
AVRO-1882,2016-07-11,[27],28,28
AVRO-1881,2016-07-11,[27],29,28
AVRO-1877,2016-07-07,[29;28],29,28
AVRO-1874,2016-07-04,[27],28,28
AVRO-1873,2016-06-30,[27],28,28
AVRO-1872,2016-06-29,[27],,28
AVRO-1869,2016-06-28,[26;27],28,28
AVRO-1867,2016-06-22,,28,28
AVRO-1866,2016-06-22,[27],28,28
AVRO-1861,2016-06-07,[27],29,28
AVRO-1860,2016-06-06,[27],29,28
AVRO-1857,2016-06-02,[25],29,28
AVRO-1853,2016-05-25,[27],29,28
AVRO-1851,2016-05-23,[25;35],,28
AVRO-1849,2016-05-20,[25;26],29,27
AVRO-1848,2016-05-19,[26],28,27
AVRO-1844,2016-05-12,[26],29,27
AVRO-1826,2016-04-09,,27,27
AVRO-1824,2016-04-08,[26],27,27
AVRO-1821,2016-04-04,,27,27
AVRO-1820,2016-04-02,[26],27,27
AVRO-1819,2016-04-02,[29],27,27
AVRO-1814,2016-03-17,[26],,27
AVRO-1813,2016-03-17,,29,27
AVRO-1810,2016-03-10,[26],29,27
AVRO-1807,2016-03-08,[26],27,27
AVRO-1799,2016-02-10,[26],29,27
AVRO-1783,2016-01-11,[25],26,26
AVRO-1782,2016-01-11,[25],26,26
AVRO-1781,2016-01-11,[26],26,26
AVRO-1780,2016-01-11,[26],26,26
AVRO-1779,2016-01-11,[26],26,26
AVRO-1775,2015-12-30,,26,26
AVRO-1772,2015-12-21,[26],26,26
AVRO-1770,2015-12-21,[26],26,26
AVRO-1755,2015-11-08,[25],26,26
AVRO-1754,2015-11-04,,26,26
AVRO-1750,2015-10-15,[25],28,26
AVRO-1743,2015-10-04,[25;25],29,26
AVRO-1741,2015-09-15,,25,26
AVRO-1739,2015-09-13,,26,26
AVRO-1725,2015-09-01,[25],26,26
AVRO-1719,2015-08-19,[25],29,26
AVRO-1715,2015-08-07,[25;26],26,26
AVRO-1713,2015-08-06,,,26
AVRO-1711,2015-08-04,[26],27,26
AVRO-1701,2015-07-11,[25],,26
AVRO-1700,2015-07-11,[25],27,26
AVRO-1691,2015-06-30,[25],26,26
AVRO-1689,2015-06-25,[25],26,26
AVRO-1688,2015-06-25,,26,26
AVRO-1676,2015-06-03,[25],26,26
AVRO-1673,2015-05-29,[25],26,26
AVRO-1667,2015-05-05,[25],27,26
AVRO-1664,2015-04-24,[25],32,26
AVRO-1663,2015-04-23,[25],26,26
AVRO-1655,2015-03-31,[25],26,26
AVRO-1653,2015-03-29,,26,26
AVRO-1652,2015-03-28,[25],26,26
AVRO-1646,2015-03-05,[25],35,26
AVRO-1642,2015-02-24,[25],27,26
AVRO-1635,2015-01-22,[25],29,26
AVRO-1630,2015-01-14,[26],26,26
AVRO-1626,2015-01-09,,29,26
AVRO-1624,2014-12-19,,26,26
AVRO-1623,2014-12-16,[25],26,26
AVRO-1622,2014-12-11,[25],26,26
AVRO-1621,2014-12-11,[25],26,26
AVRO-1617,2014-12-04,[25],26,26
AVRO-1604,2014-11-14,,26,26
AVRO-1602,2014-11-09,[25],26,26
AVRO-1598,2014-11-01,[25],26,26
AVRO-1597,2014-10-24,,26,26
AVRO-1596,2014-10-22,[25],26,26
AVRO-1593,2014-10-10,[25],29,26
AVRO-1592,2014-10-08,[25],26,26
AVRO-1591,2014-10-02,,26,26
AVRO-1590,2014-09-20,[25],26,26
AVRO-1589,2014-09-19,[25],26,26
AVRO-1587,2014-09-17,,,26
AVRO-1577,2014-09-03,[25],29,26
AVRO-1576,2014-09-03,[25],26,26
AVRO-1573,2014-08-28,[23],26,26
AVRO-1572,2014-08-25,,26,26
AVRO-1567,2014-08-21,[23;25],26,26
AVRO-1564,2014-08-08,[25],26,26
AVRO-1560,2014-08-06,[25],26,26
AVRO-1554,2014-07-28,[25],27,26
AVRO-1553,2014-07-28,[25],26,26
AVRO-1548,2014-07-22,[25],26,25
AVRO-1546,2014-07-17,[25],25,25
AVRO-1545,2014-07-15,[25],26,25
AVRO-1544,2014-07-12,[25],26,25
AVRO-1540,2014-07-11,,25,25
AVRO-1528,2014-06-16,[25],29,25
AVRO-1525,2014-06-11,[25],25,25
AVRO-1522,2014-05-30,[25],25,25
AVRO-1520,2014-05-29,[25;25],29,25
AVRO-1512,2014-05-20,[25],25,25
AVRO-1500,2014-04-30,[23;24;25],25,25
AVRO-1499,2014-04-24,[24],25,25
AVRO-1498,2014-04-22,[24;25],25,25
AVRO-1493,2014-04-06,[25],27,25
AVRO-1491,2014-04-01,[25],26,25
AVRO-1489,2014-03-30,[25],26,25
AVRO-1488,2014-03-26,[25],29,25
AVRO-1485,2014-03-19,[25],29,25
AVRO-1478,2014-03-07,,,25
AVRO-1474,2014-03-03,[25],,25
AVRO-1473,2014-03-02,,25,25
AVRO-1470,2014-02-27,,25,25
AVRO-1465,2014-02-24,,25,25
AVRO-1462,2014-02-20,,25,25
AVRO-1459,2014-02-15,[25],25,25
AVRO-1458,2014-02-15,[24],25,25
AVRO-1457,2014-02-12,[23],25,25
AVRO-1455,2014-02-12,[25],25,25
AVRO-1454,2014-02-07,[24],25,25
AVRO-1448,2014-01-28,[25],25,25
AVRO-1447,2014-01-27,[25],25,25
AVRO-1446,2014-01-24,[25],25,25
AVRO-1445,2014-01-23,,25,25
AVRO-1444,2014-01-22,,,25
AVRO-1442,2014-01-21,[25],25,25
AVRO-1441,2014-01-16,[25],25,25
AVRO-1436,2014-01-13,[24],25,25
AVRO-1434,2014-01-10,[24],25,25
AVRO-1433,2014-01-08,[24],25,25
AVRO-1427,2014-01-05,[24],25,25
AVRO-1424,2014-01-02,[24],25,25
AVRO-1420,2013-12-25,[24],,25
AVRO-1415,2013-12-17,[23],,25
AVRO-1412,2013-12-13,[23],,25
AVRO-1410,2013-12-08,[24],25,25
AVRO-1407,2013-11-29,[24;25],26,25
AVRO-1406,2013-11-25,[24],25,25
AVRO-1405,2013-11-22,[24],25,25
AVRO-1401,2013-11-12,[24],29,25
AVRO-1387,2013-10-17,,25,25
AVRO-1382,2013-10-04,[24],25,25
AVRO-1380,2013-09-30,[24],25,25
AVRO-1377,2013-09-17,[24],25,25
AVRO-1374,2013-09-10,[23;24],25,25
AVRO-1369,2013-08-28,[24],25,25
AVRO-1368,2013-08-27,[24],25,25
AVRO-1366,2013-08-26,[24],25,25
AVRO-1363,2013-08-20,[23],29,25
AVRO-1358,2013-07-24,[23],25,24
AVRO-1356,2013-07-21,[23],24,24
AVRO-1355,2013-07-21,[23],25,24
AVRO-1352,2013-07-08,[19;20;21;22;23],25,24
AVRO-1349,2013-06-20,,,24
AVRO-1348,2013-06-19,,25,24
AVRO-1346,2013-06-06,[23],,24
AVRO-1334,2013-05-21,,26,24
AVRO-1331,2013-05-15,,24,24
AVRO-1326,2013-05-08,[23],24,24
AVRO-1322,2013-05-06,[23],24,24
AVRO-1321,2013-05-06,[22],,24
AVRO-1320,2013-05-06,,24,24
AVRO-1316,2013-05-01,,24,24
AVRO-1311,2013-04-29,[23],24,24
AVRO-1309,2013-04-22,[23],24,24
AVRO-1308,2013-04-22,,24,24
AVRO-1302,2013-04-18,[23],26,24
AVRO-1300,2013-04-18,[24],24,24
AVRO-1297,2013-04-11,[23],24,24
AVRO-1296,2013-04-10,[23],24,24
AVRO-1295,2013-04-10,,24,24
AVRO-1293,2013-04-10,[23],24,24
AVRO-1292,2013-04-09,[23],24,24
AVRO-1290,2013-04-04,[22],,24
AVRO-1279,2013-03-21,[23],24,24
AVRO-1275,2013-03-18,,29,24
AVRO-1272,2013-03-10,[23],24,24
AVRO-1266,2013-02-28,,24,24
AVRO-1261,2013-02-27,[23],24,24
AVRO-1258,2013-02-19,[22],23,23
AVRO-1257,2013-02-19,[22],23,23
AVRO-1251,2013-02-12,[22],23,23
AVRO-1249,2013-02-11,[22],23,23
AVRO-1247,2013-02-10,[22],23,23
AVRO-1242,2013-02-06,[23],23,23
AVRO-1240,2013-02-01,[22],23,23
AVRO-1237,2013-02-01,,25,23
AVRO-1234,2013-01-17,[22],25,23
AVRO-1233,2013-01-15,,23,23
AVRO-1231,2013-01-11,,23,23
AVRO-1230,2013-01-11,,23,23
AVRO-1228,2013-01-10,[22],23,23
AVRO-1227,2013-01-09,[22],23,23
AVRO-1224,2013-01-05,,,23
AVRO-1221,2012-12-19,[21],23,23
AVRO-1220,2012-12-13,[22],23,23
AVRO-1217,2012-12-07,[21],23,23
AVRO-1216,2012-12-07,[21;22;23;24;25;25;26;27],28,23
AVRO-1215,2012-12-07,[21],23,23
AVRO-1206,2012-11-16,[21],22,22
AVRO-1201,2012-11-09,[21],22,22
AVRO-1200,2012-11-08,[21],22,22
AVRO-1199,2012-11-08,[22],22,22
AVRO-1198,2012-11-08,[21],23,22
AVRO-1197,2012-11-08,,22,22
AVRO-1191,2012-11-05,[19],29,22
AVRO-1190,2012-11-05,[19],29,22
AVRO-1183,2012-10-24,[21],22,22
AVRO-1181,2012-10-23,[21;22;23],,22
AVRO-1178,2012-10-17,[21],22,22
AVRO-1177,2012-10-01,[21],22,22
AVRO-1176,2012-09-29,[19],29,22
AVRO-1175,2012-09-27,[21],22,22
AVRO-1174,2012-09-27,[21],22,22
AVRO-1172,2012-09-25,[20],,22
AVRO-1171,2012-09-22,[20],22,21
AVRO-1170,2012-09-19,[20],22,21
AVRO-1166,2012-09-14,[20],21,21
AVRO-1165,2012-09-14,[20],21,21
AVRO-1164,2012-09-14,[20],21,21
AVRO-1163,2012-09-14,[20],22,21
AVRO-1162,2012-09-13,[21],21,21
AVRO-1161,2012-09-13,[20],21,21
AVRO-1159,2012-09-13,[20],21,21
AVRO-1158,2012-09-13,[20],21,21
AVRO-1155,2012-09-11,,21,21
AVRO-1154,2012-09-11,,21,21
AVRO-1153,2012-09-11,[21],21,21
AVRO-1152,2012-09-10,[20],21,21
AVRO-1150,2012-09-07,,21,21
AVRO-1146,2012-08-31,[19],21,21
AVRO-1144,2012-08-28,[19],24,21
AVRO-1143,2012-08-28,[20],21,21
AVRO-1142,2012-08-21,,21,21
AVRO-1141,2012-08-21,[20],20,21
AVRO-1140,2012-08-15,[20],20,21
AVRO-1138,2012-08-13,[20],21,21
AVRO-1135,2012-08-05,[20],21,21
AVRO-1132,2012-07-22,[20],29,21
AVRO-1131,2012-07-22,[20],20,21
AVRO-1128,2012-07-17,[19;20],21,21
AVRO-1119,2012-06-20,[18;19],20,20
AVRO-1116,2012-06-15,[10;11;12;13;14;15;16;17;18;19],20,20
AVRO-1115,2012-06-13,[19],20,20
AVRO-1114,2012-06-11,[19],20,19
AVRO-1112,2012-06-09,[19;20],20,19
AVRO-1111,2012-06-08,[18],21,19
AVRO-1109,2012-06-07,[11;18;19],20,19
AVRO-1102,2012-05-25,[18;19],19,19
AVRO-1099,2012-05-21,[18],19,19
AVRO-1098,2012-05-21,,19,19
AVRO-1097,2012-05-21,,19,19
AVRO-1096,2012-05-20,[18],19,19
AVRO-1094,2012-05-17,[17;18],19,19
AVRO-1092,2012-05-16,[18;19],19,19
AVRO-1090,2012-05-14,[18],19,19
AVRO-1089,2012-05-14,[18;19],22,19
AVRO-1087,2012-05-12,[19],19,19
AVRO-1086,2012-05-12,[18;19],19,19
AVRO-1084,2012-05-11,[18;19],19,19
AVRO-1083,2012-05-11,[18;19],19,19
AVRO-1082,2012-05-11,[18;19],19,19
AVRO-1081,2012-05-10,[18],19,19
AVRO-1080,2012-05-06,[18],19,19
AVRO-1078,2012-05-04,[18],19,19
AVRO-1077,2012-05-04,[18;19],19,19
AVRO-1076,2012-04-29,[18],19,19
AVRO-1071,2012-04-23,[10],19,19
AVRO-1070,2012-04-22,,19,19
AVRO-1069,2012-04-20,,20,19
AVRO-1066,2012-04-19,[18],19,19
AVRO-1065,2012-04-18,[18],19,19
AVRO-1056,2012-04-13,[18],19,19
AVRO-1055,2012-04-07,[19],18,19
AVRO-1051,2012-03-27,[18],19,19
AVRO-1050,2012-03-23,[15;16;17;18],19,19
AVRO-1049,2012-03-23,[15],19,19
AVRO-1048,2012-03-22,[18],19,19
AVRO-1047,2012-03-20,[18],29,19
AVRO-1046,2012-03-16,[17],19,18
AVRO-1045,2012-03-14,[17],19,18
AVRO-1041,2012-03-01,[17],18,18
AVRO-1039,2012-02-29,[17],18,18
AVRO-1038,2012-02-29,[17],18,18
AVRO-1037,2012-02-23,[17],18,18
AVRO-1036,2012-02-23,[17],18,18
AVRO-1034,2012-02-22,[17],18,18
AVRO-1033,2012-02-19,[17],18,18
AVRO-1031,2012-02-15,[17],18,18
AVRO-1030,2012-02-14,,18,17
AVRO-1027,2012-02-10,[16],18,17
AVRO-1021,2012-02-08,,17,17
AVRO-1020,2012-02-07,[16],17,17
AVRO-1016,2012-02-04,[16],17,17
AVRO-1014,2012-01-31,,17,17
AVRO-1013,2012-01-30,[16],17,17
AVRO-1007,2012-01-25,[16],17,17
AVRO-1004,2012-01-24,[16],17,17
AVRO-1003,2012-01-24,[16],17,17
AVRO-1002,2012-01-24,,17,17
AVRO-1000,2012-01-20,,17,17
AVRO-997,2012-01-18,[11],26,17
AVRO-996,2012-01-17,[15;16],17,17
AVRO-994,2012-01-16,[15;16],17,17
AVRO-993,2012-01-16,[15;16],17,17
AVRO-986,2011-12-22,,17,17
AVRO-984,2011-12-19,[16;17;19],17,17
AVRO-981,2011-12-15,[14;16],22,17
AVRO-980,2011-12-13,[16],17,17
AVRO-979,2011-12-13,[16],23,17
AVRO-978,2011-12-12,,17,17
AVRO-972,2011-12-08,[16],17,17
AVRO-968,2011-12-02,[16;17;19],17,17
AVRO-966,2011-11-30,[16],17,17
AVRO-962,2011-11-28,[16],17,17
AVRO-954,2011-11-07,[15],18,16
AVRO-951,2011-11-03,[15],16,16
AVRO-950,2011-11-03,[15],16,16
AVRO-948,2011-10-28,,15,15
AVRO-945,2011-10-27,,15,15
AVRO-944,2011-10-25,[15],15,15
AVRO-943,2011-10-25,,16,15
AVRO-942,2011-10-23,,15,15
AVRO-936,2011-10-19,[15],15,15
AVRO-933,2011-10-17,[15],15,15
AVRO-931,2011-10-16,,15,15
AVRO-930,2011-10-15,[15],15,15
AVRO-929,2011-10-15,[15],15,15
AVRO-928,2011-10-14,[15],15,15
AVRO-927,2011-10-14,[14],15,15
AVRO-925,2011-10-12,[14],15,15
AVRO-917,2011-10-08,,15,15
AVRO-916,2011-10-08,,15,15
AVRO-914,2011-10-07,,15,15
AVRO-913,2011-10-06,[14],15,15
AVRO-912,2011-10-06,,15,15
AVRO-906,2011-10-04,,15,15
AVRO-904,2011-10-04,[14],15,15
AVRO-903,2011-10-04,[14],15,15
